asin,brand,currency,discount,final_price,images_count,initial_price,item_weight,rating,reviews_count,root_bs_rank,seller_id,seller_name,timestamp,title,video_count,categories,number_of_sellers,main_category,main_rank,quantity_in_stock,is_in_stock,book_format,discount_pct,discount_range,price_range,num_reviews_range
0765326361,Brandon Sanderson,USD,12.03,25.96,4,37.99,1202.888,4.9,18070,7905.0,ATVPDKIKX0DER,Jenson Books Inc,2021-12-21 23:29:47,"Words of Radiance (The Stormlight Archive, Book 2) (The Stormlight Archive, 2)",0,Literature & Fiction - Action & Adventure,19.0,359,0.35353535353535354,,1,Kindle,31.666227954724924,30%+,$20-$30,10000-20000
076532637X,Brandon Sanderson,USD,14.73,23.26,2,37.99,1334.5248,4.8,15704,8111.0,ATVPDKIKX0DER,Goodbye To the Man,2021-12-21 23:29:54,"Oathbringer: Book Three of the Stormlight Archive (The Stormlight Archive, 3)",0,Literature & Fiction - Action & Adventure,19.0,359,0.36363636363636365,,1,Kindle,38.77336141089761,30%+,$20-$30,10000-20000
0765326388,Brandon Sanderson,USD,14.0,20.99,4,34.99,1339.064,4.8,27982,3762.0,ATVPDKIKX0DER,worldofbooksinc,2021-12-21 23:29:46,"Rhythm of War: Book Four of The Stormlight Archive (The Stormlight Archive, 4)",0,Literature & Fiction - Action & Adventure,19.0,359,0.11111111111111112,,1,Kindle,40.01143183766791,30%+,$20-$30,20000-30000
0765356864,William R. Forstchen,USD,1.0,8.99,4,9.99,272.16,4.6,13306,8671.0,ATVPDKIKX0DER,-OnTimeBooks-,2021-12-21 23:36:45,"One Second After (A John Matherson Novel, 1)",0,"Mystery, Thriller & Suspense - Thrillers & Suspense",19.0,281,0.41414141414141414,,1,Kindle,10.01001001001001,10%-20%,< $10,10000-20000
0765365278,Brandon Sanderson,USD,1.8,8.19,4,9.99,567.4,4.8,20154,6672.0,ATVPDKIKX0DER,Clean Earth Books,2021-12-21 23:36:51,The Way of Kings,0,Literature & Fiction - Action & Adventure,19.0,359,0.30303030303030304,,1,Kindle,18.01801801801802,10%-20%,< $10,20000-30000
0765365286,Brandon Sanderson,USD,1.1,9.89,3,10.99,590.096,4.9,18070,22459.0,ATVPDKIKX0DER,-OnTimeBooks-,2021-12-21 23:29:51,"Words of Radiance: Book Two of the Stormlight Archive (The Stormlight Archive, 2)",0,Literature & Fiction - Action & Adventure,19.0,359,0.7171717171717172,,1,Kindle,10.009099181073704,10%-20%,< $10,10000-20000
0765376679,Brandon Sanderson,USD,7.2,14.79,3,21.99,962.3104000000001,4.8,20154,6639.0,ATVPDKIKX0DER,-OnTimeBooks-,2021-12-21 23:29:46,"The Way of Kings: Book One of the Stormlight Archive (The Stormlight Archive, 1)",0,Literature & Fiction - Action & Adventure,19.0,359,0.22222222222222224,,1,Kindle,32.74215552523875,30%+,$10-$20,20000-30000
0765377063,Cixin Liu,USD,12.0,15.99,3,27.99,612.792,4.3,10996,8129.0,ATVPDKIKX0DER,Goodwill Southern California,2021-12-21 23:29:51,"The Three-Body Problem (The Three-Body Problem Series, 1)",0,Literature & Fiction - World Literature,19.0,239,0.07070707070707072,,1,Kindle,42.87245444801715,30%+,$10-$20,10000-20000
0765378485,Orson Scott Card,USD,3.65,9.34,5,12.99,340.20000000000005,4.6,15984,44343.0,ATVPDKIKX0DER,Valleys Books & More,2021-12-21 23:29:48,"Ender's Game (The Ender Saga, 1)",0,Teen & Young Adult - Science Fiction & Fantasy,19.0,420,0.21212121212121213,,1,Kindle,28.098537336412623,20%-30%,< $10,10000-20000
0735211299,James Clear,USD,15.02,11.98,4,27.0,522.0079999999999,4.8,41331,6.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:29:59,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,0,"Health, Fitness & Dieting - Psychology & Counseling",19.0,0,0.060606060606060615,,1,Kindle,55.629629629629626,30%+,$10-$20,40000-50000
0765382032,Cixin Liu,USD,7.4,10.59,3,17.99,445.095,4.3,10996,1414.0,ATVPDKIKX0DER,Jendy Life,2021-12-21 23:29:47,The Three-Body Problem,0,Literature & Fiction - World Literature,19.0,362,0.494949494949495,,1,Kindle,41.13396331295164,30%+,$10-$20,10000-20000
0735211736,Ryan HolidayStephen Hanselman,USD,6.44,20.56,1,27.0,522.0079999999999,4.8,17197,336.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:36:52,"The Daily Stoic: 366 Meditations on Wisdom, Perseverance, and the Art of Living",0,Business & Money - Business Culture,19.0,32,0.19191919191919193,,1,Kindle,23.851851851851855,20%-30%,$20-$30,10000-20000
0765387565,V. E. Schwab,USD,10.8,16.19,3,26.99,635.4879999999999,4.5,40949,804.0,ATVPDKIKX0DER,Rich Media Direct,2021-12-21 23:36:43,The Invisible Life of Addie LaRue,0,Literature & Fiction - Action & Adventure,19.0,168,0.4646464646464647,,1,Kindle,40.014820303816236,30%+,$10-$20,40000-50000
0735213615,James Nestor,USD,7.24,20.76,1,28.0,499.31200000000007,4.7,14703,615.0,ATVPDKIKX0DER,Whiteforest inc.,2021-12-21 23:29:52,Breath: The New Science of a Lost Art,0,Science & Math - Biological Sciences,19.0,342,0.32323232323232326,,1,Kindle,25.857142857142858,20%-30%,$20-$30,10000-20000
0765394863,Orson Scott Card,USD,5.5,9.49,4,14.99,362.88000000000005,4.6,15984,12988.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:29:45,"Ender's Game (The Ender Saga, 1)",0,Science Fiction & Fantasy - Science Fiction,19.0,367,0.41414141414141414,,1,Kindle,36.69112741827885,30%+,< $10,10000-20000
0765397536,Martha Wells,USD,0.8,15.19,1,15.99,141.75,4.5,11614,12607.0,ATVPDKIKX0DER,Giobook,2021-12-21 23:29:52,"All Systems Red: The Murderbot Diaries (The Murderbot Diaries, 1)",0,Science Fiction & Fantasy - Science Fiction,19.0,368,0.8888888888888891,,1,Kindle,5.003126954346467,< 10%,$10-$20,10000-20000
073521672X,James McBride,USD,15.41,12.59,1,28.0,571.9392,4.5,12777,10366.0,ATVPDKIKX0DER,usedbooks2ya,2021-12-21 23:29:50,Deacon King Kong: A Novel,0,Literature & Fiction - United States,19.0,176,0.13131313131313133,,1,Kindle,55.035714285714285,30%+,$10-$20,10000-20000
0761187480,Heidi Murkoff,USD,4.88,13.07,4,17.95,748.968,4.8,25304,248.0,ATVPDKIKX0DER,Media Trading Inc,2021-12-21 23:29:47,What to Expect When You're Expecting,0,"Health, Fitness & Dieting - Women's Health",19.0,130,0.33333333333333337,,1,Kindle,27.186629526462397,20%-30%,$10-$20,20000-30000
0735216738,James McBride,USD,2.01,14.99,3,17.0,326.02500000000003,4.5,12777,8622.0,ATVPDKIKX0DER,2nd Life Aloha,2021-12-21 23:30:00,Deacon King Kong: A Novel,0,Literature & Fiction - United States,19.0,176,0.09090909090909093,,1,Kindle,11.823529411764705,10%-20%,$10-$20,10000-20000
0761189246,Heidi Murkoff,USD,6.75,23.2,3,29.95,953.2320000000001,4.8,25304,13495.0,ATVPDKIKX0DER,Momma's Media,2021-12-21 23:29:51,What to Expect When You're Expecting (What to Expect (Workman Publishing)),0,"Health, Fitness & Dieting - Women's Health",19.0,139,0.29292929292929293,,1,Kindle,22.537562604340568,20%-30%,$20-$30,20000-30000
0735219095,Delia Owens,USD,13.6,12.4,1,26.0,590.096,4.8,196572,669.0,ATVPDKIKX0DER,-OnTimeBooks-,2021-12-21 23:29:53,Where the Crawdads Sing,0,Literature & Fiction - Genre Fiction,19.0,222,0.41414141414141414,,1,Kindle,52.307692307692314,30%+,$10-$20,50000+
0735219109,Delia Owens,USD,8.02,9.98,4,18.0,317.52,4.8,196572,95.0,ATVPDKIKX0DER,New Legacy Books,2021-12-21 23:29:48,Where the Crawdads Sing,0,Literature & Fiction - Genre Fiction,19.0,0,0.98989898989899,,1,Kindle,44.55555555555556,30%+,< $10,50000+
0761189602,Workman Publishing,USD,1.51,8.44,12,9.95,181.44000000000003,4.8,18618,103.0,ATVPDKIKX0DER,ThriftBooks-Reno,2021-12-21 23:29:59,Paint by Sticker Kids: Zoo Animals: Create 10 Pictures One Sticker at a Time!,0,"Children's Books - Arts, Music & Photography",19.0,0,0.9797979797979799,,1,Kindle,15.175879396984925,10%-20%,< $10,10000-20000
0735220689,Gail Honeyman,USD,13.47,13.53,1,27.0,544.704,4.5,49889,21453.0,ATVPDKIKX0DER,Vivé Liber Books LLC,2021-12-21 23:29:51,Eleanor Oliphant Is Completely Fine: A Novel,0,Literature & Fiction - Genre Fiction,19.0,235,0.6666666666666667,,1,Kindle,49.88888888888889,30%+,$10-$20,40000-50000
0735220697,Gail Honeyman,USD,3.22,12.78,2,16.0,272.16,4.5,49889,3617.0,ATVPDKIKX0DER,-OnTimeBooks-,2021-12-21 23:29:46,Eleanor Oliphant Is Completely Fine: A Novel,0,Literature & Fiction - Women's Fiction,19.0,220,0.8888888888888891,,1,Kindle,20.125,20%-30%,$10-$20,40000-50000
0761193642,Workman Publishing,USD,3.22,6.73,12,9.95,243.81,4.8,16371,119.0,ATVPDKIKX0DER,ZBK Books,2021-12-21 23:29:44,Paint by Sticker Kids: Unicorns & Magic: Create 10 Pictures One Sticker at a Time! Includes Glitter Stickers,0,"Children's Books - Arts, Music & Photography",19.0,47,0.4444444444444445,,1,Kindle,32.36180904522614,30%+,< $10,10000-20000
0735221103,Shari Lapena,USD,6.04,9.96,1,16.0,249.48000000000005,4.3,24002,3020.0,ATVPDKIKX0DER,-OnTimeBooks-,2021-12-21 23:29:48,The Couple Next Door: A Novel,0,"Mystery, Thriller & Suspense - Thrillers & Suspense",19.0,204,0.494949494949495,,1,Kindle,37.75,30%+,< $10,20000-30000
0735222355,Amor Towles,USD,12.0,18.0,1,30.0,862.448,4.5,14056,14.0,ATVPDKIKX0DER,-Bookworm-,2021-12-21 23:29:53,The Lincoln Highway: A Novel,0,Literature & Fiction - Genre Fiction,19.0,0,0.1414141414141414,,1,Kindle,40.0,30%+,$10-$20,10000-20000
0735224293,Celeste Ng,USD,14.31,12.69,1,27.0,544.704,4.5,51944,15439.0,ATVPDKIKX0DER,ARCK Distribution Co.,2021-12-21 23:29:50,Little Fires Everywhere,0,Literature & Fiction - Genre Fiction,19.0,228,0.35353535353535354,,1,Kindle,53.0,30%+,$10-$20,50000+
0735224315,Celeste Ng,USD,6.8,10.2,4,17.0,249.48000000000005,4.5,51944,2635.0,ATVPDKIKX0DER,The BookBank,2021-12-21 23:29:50,Little Fires Everywhere: A Novel,0,Literature & Fiction - Genre Fiction,19.0,228,0.04040404040404041,,1,Kindle,40.0,30%+,$10-$20,50000+
073522465X,Tana French,USD,14.21,12.79,1,27.0,658.184,4.3,22178,5734.0,ATVPDKIKX0DER,SillyHarpy Books,2021-12-21 23:29:54,The Searcher: A Novel,0,"Mystery, Thriller & Suspense - Mystery",19.0,277,0.4444444444444445,9.0,1,Kindle,52.62962962962964,30%+,$10-$20,20000-30000
0735224676,Tana French,USD,3.73,14.27,1,18.0,413.91,4.3,22178,11474.0,ATVPDKIKX0DER,BFMCrystal,2021-12-21 23:29:53,The Searcher: A Novel,0,"Mystery, Thriller & Suspense - Mystery",19.0,260,0.42424242424242425,,1,Kindle,20.72222222222222,20%-30%,$10-$20,20000-30000
073522529X,Sonia Purnell,USD,15.31,12.69,1,28.0,544.704,4.6,10880,1736.0,ATVPDKIKX0DER,Momma's Media,2021-12-21 23:29:53,A Woman of No Importance: The Untold Story of the American Spy Who Helped Win World War II,0,Biographies & Memoirs - Historical,19.0,9,0.31313131313131315,,1,Kindle,54.67857142857143,30%+,$10-$20,10000-20000
0735225311,Sonia Purnell,USD,4.61,13.39,1,18.0,340.20000000000005,4.6,10880,1392.0,ATVPDKIKX0DER,Salt River Products,2021-12-21 23:29:48,A Woman of No Importance: The Untold Story of the American Spy Who Helped Win World War II,0,Biographies & Memoirs - Historical,19.0,7,0.9393939393939396,,1,Kindle,25.61111111111111,20%-30%,$10-$20,10000-20000
076790592X,Mitch Albom,USD,9.49,7.51,4,17.0,158.76,4.8,14255,504.0,ATVPDKIKX0DER,glenthebookseller,2021-12-21 23:36:47,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson, 20th Anniversary Edition",0,Self-Help - Death & Grief,19.0,7,0.47474747474747475,,1,Kindle,55.8235294117647,30%+,< $10,10000-20000
0785833528,Napoleon Hill,USD,2.1,7.89,3,9.99,635.4879999999999,4.7,57412,2095.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:29:58,Think and Grow Rich,0,Business & Money - Business Culture,19.0,35,0.32323232323232326,,1,Kindle,21.02102102102102,20%-30%,< $10,50000+
0786838655,Rick Riordan,USD,2.02,5.97,3,7.99,272.16,4.7,20296,1585.0,ATVPDKIKX0DER,ZBK Books,2021-12-21 23:29:50,"The Lightning Thief (Percy Jackson and the Olympians, Book 1)",0,"Children's Books - Fairy Tales, Folk Tales & Myths",19.0,68,0.5454545454545455,,1,Kindle,25.281602002503128,20%-30%,< $10,20000-30000
0786856297,Rick Riordan,USD,6.1,11.89,5,17.99,544.704,4.7,20296,4961.0,ATVPDKIKX0DER,-OnTimeBooks-,2021-12-21 23:29:45,"The Lightning Thief (Percy Jackson and the Olympians, Book 1)",0,"Children's Books - Fairy Tales, Folk Tales & Myths",19.0,69,0.22222222222222224,,1,Kindle,33.907726514730406,30%+,$10-$20,20000-30000
0786856866,Rick Riordan,USD,6.0,11.99,3,17.99,453.92,4.8,10827,17031.0,ATVPDKIKX0DER,California Book Bag,2021-12-21 23:36:47,"The Sea of Monsters (Percy Jackson and the Olympians, Book 2)",0,"Children's Books - Fairy Tales, Folk Tales & Myths",19.0,69,0.5555555555555557,,1,Kindle,33.35186214563647,30%+,$10-$20,10000-20000
0786965592,Wizards RPG Team,USD,11.37,8.62,6,19.99,599.1744000000001,4.7,15418,643.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:29:46,Dungeons & Dragons Starter Set,0,Humor & Entertainment - Puzzles & Games,19.0,304,0.4040404040404041,,1,Kindle,56.87843921960981,30%+,< $10,10000-20000
0786965614,Wizards RPG Team,USD,22.46,27.49,6,49.95,1.1907,4.9,20764,482.0,ATVPDKIKX0DER,glenthebookseller,2021-12-21 23:29:48,"Dungeons & Dragons Monster Manual (Core Rulebook, D&D Roleplaying Game)",0,Humor & Entertainment - Puzzles & Games,19.0,304,0.494949494949495,,1,Kindle,44.96496496496496,30%+,$20-$30,20000-30000
0786965622,Wizards RPG Team,USD,16.09,33.86,6,49.95,1107.5648,4.9,21769,499.0,ATVPDKIKX0DER,Goodwill of Silicon Valley,2021-12-21 23:29:52,"Dungeons & Dragons Dungeon Master's Guide (Core Rulebook, D&D Roleplaying Game)",0,Humor & Entertainment - Puzzles & Games,19.0,351,0.48484848484848486,,1,Kindle,32.21221221221221,30%+,$30+,20000-30000
0786966017,Wizards RPG Team,USD,23.46,26.49,3,49.95,453.92,4.9,11531,1014.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:29:53,Volo's Guide to Monsters (Dungeons & Dragons),0,Humor & Entertainment - Puzzles & Games,19.0,361,0.15151515151515152,,1,Kindle,46.966966966966964,30%+,$20-$30,10000-20000
0786966629,Wizards RPG Team,USD,82.78,87.17,1,169.95,453.92,4.9,11246,654.0,ATVPDKIKX0DER,bellwetherbooks,2021-12-21 23:29:52,"Dungeons & Dragons Core Rulebooks Gift Set (Special Foil Covers Edition with Slipcase, Player's Handbook, Dungeon Master's Guide, Monster Manual, DM Screen)",0,Literature & Fiction - Action & Adventure,19.0,352,0.4040404040404041,,1,Kindle,48.70844365989998,30%+,$30+,10000-20000
0786966831,by Wizards RPG Team (Author),USD,9.5,15.49,7,24.99,998.6240000000001,4.8,13374,781.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:29:44,Dungeons & Dragons Essentials Kit (D&D Boxed Set),0,Literature & Fiction - Action & Adventure,19.0,361,0.12121212121212123,,1,Kindle,38.015206082432975,30%+,$10-$20,10000-20000
0786967021,Wizards RPG Team,USD,22.77,27.18,5,49.95,567.4,4.8,17556,470.0,ATVPDKIKX0DER,bellwetherbooks,2021-12-21 23:29:45,Tasha's Cauldron of Everything (D&D Rules Expansion) (Dungeons & Dragons),0,Science Fiction & Fantasy - Fantasy,19.0,351,0.4040404040404041,,1,Kindle,45.585585585585584,30%+,$20-$30,10000-20000
0805017445,"by Bill Martin Jr. (Author), Eric Carle (Author)",USD,12.3,7.69,2,19.99,294.84000000000003,4.9,36073,29391.0,ATVPDKIKX0DER,Murfbooks,2021-12-21 23:29:45,"Brown Bear, Brown Bear, What Do You See?",0,Children's Books - Early Learning,19.0,62,0.7575757575757577,,1,Kindle,61.53076538269136,30%+,< $10,30000-40000
0805092447,"by Bill Martin Jr. (Author), Eric Carle (Illustrator)",USD,4.0,4.99,5,8.99,204.12,4.9,36073,2008.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:29:49,"Brown Bear, Brown Bear, What Do You See? My First Reader",0,Children's Books - Literature & Fiction,19.0,63,0.29292929292929293,,1,Kindle,44.493882091212456,30%+,< $10,30000-40000
0805093079,Bill O'ReillyMartin Dugard,USD,19.8,15.2,4,35.0,576.4784000000001,4.7,10497,31890.0,A29WCV4DJYPMK8,AlamobazaarusaAlamobazaarusaJenson Books Inc,2021-12-21 23:36:46,Killing Lincoln: The Shocking Assassination that Changed America Forever (Bill O'Reilly's Killing Series),0,Biographies & Memoirs - Leaders & Notable People,19.0,15,0.585858585858586,1.0,1,Kindle,56.57142857142857,30%+,$10-$20,10000-20000
0805094598,Leigh Bardugo,USD,3.1,16.89,2,19.99,453.92,4.5,21976,17130.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:29:53,"Shadow and Bone (The Shadow and Bone Trilogy, 1)",0,Teen & Young Adult - Science Fiction & Fantasy,19.0,417,0.5151515151515152,,1,Kindle,15.507753876938471,10%-20%,$10-$20,20000-30000
0805094601,Leigh Bardugo,USD,5.59,14.4,3,19.99,508.39040000000006,4.5,15703,20597.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:29:55,"Siege and Storm (The Shadow and Bone Trilogy, 2)",0,Teen & Young Adult - Science Fiction & Fantasy,19.0,417,0.6666666666666667,,1,Kindle,27.9639819909955,20%-30%,$10-$20,10000-20000
080509461X,Leigh Bardugo,USD,3.82,16.17,3,19.99,499.31200000000007,4.6,14762,26373.0,ATVPDKIKX0DER,ThriftBooks-Phoenix,2021-12-21 23:29:49,"Ruin and Rising (The Shadow and Bone Trilogy, 3)",0,Teen & Young Adult - Science Fiction & Fantasy,19.0,417,0.6767676767676769,,1,Kindle,19.109554777388695,10%-20%,$10-$20,10000-20000
0805095152,Atul Gawande,USD,13.9,14.1,2,28.0,385.56,4.8,16305,12790.0,ATVPDKIKX0DER,The BAP Goods,2021-12-21 23:29:56,Being Mortal: Medicine and What Matters in the End,0,Medical Books - Administration & Medicine Economics,19.0,248,0.030303030303030304,,1,Kindle,49.642857142857146,30%+,$10-$20,10000-20000
0805096604,Hilary Mantel,USD,16.61,13.39,3,30.0,839.7520000000001,4.5,10740,34725.0,ATVPDKIKX0DER,-OnTimeBooks-,2021-12-21 23:29:50,"The Mirror & the Light: A Novel (Wolf Hall Trilogy, 3)",0,Literature & Fiction - Genre Fiction,19.0,216,0.13131313131313133,,1,Kindle,55.36666666666667,30%+,$10-$20,10000-20000
0805098542,Bill O'ReillyMartin Dugard,USD,21.02,13.98,2,35.0,453.92,4.5,12684,14430.0,A2M70HDXL9YHS,kozybooks85kozybooks85SIMYAH,2021-12-21 23:29:53,Killing Jesus (Bill O'Reilly's Killing Series),0,History - World,19.0,326,0.11111111111111112,1.0,1,Kindle,60.05714285714285,30%+,$10-$20,10000-20000
0803726570,Julia Donaldson,USD,2.0,16.99,3,18.99,425.25,4.9,29363,37651.0,ATVPDKIKX0DER,2nd Life Aloha,2021-12-21 23:36:45,Room on the Broom,0,Children's Books - Science Fiction & Fantasy,19.0,83,0.5353535353535355,,1,Audiobook,10.531858873091101,10%-20%,$10-$20,20000-30000
0803731094,Julia Donaldson,USD,2.0,15.99,7,17.99,362.88000000000005,4.9,20576,1921.0,ATVPDKIKX0DER,Momma's Media,2021-12-21 23:36:46,The Gruffalo (Picture Books),0,Children's Books - Animals,19.0,181,0.18181818181818182,,1,Audiobook,11.117287381878823,10%-20%,$10-$20,20000-30000
0803731930,Joy Allen,USD,1.81,5.18,8,6.99,170.10000000000002,4.6,10521,1858.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:36:54,Baby Signs: A Baby-Sized Introduction to Speaking with Sign Language,0,Children's Books - Growing Up & Facts of Life,19.0,66,0.010101010101010102,,1,Kindle,25.894134477825464,20%-30%,< $10,10000-20000
0803736800,Adam RubinDaniel Salmieri,USD,10.04,8.95,7,18.99,391.23,4.7,12520,85.0,ATVPDKIKX0DER,FindAnyBook,2021-12-21 23:29:49,Dragons Love Tacos,0,"Children's Books - Fairy Tales, Folk Tales & Myths",19.0,0,0.7373737373737375,,1,Kindle,52.86993154291733,30%+,< $10,10000-20000
0803738412,Julia Donaldson,USD,1.82,6.17,2,7.99,286.335,4.9,29363,18055.0,ATVPDKIKX0DER,goodwill_ind_of_mid_tn,2021-12-21 23:29:49,Room on the Broom,0,Children's Books - Growing Up & Facts of Life,19.0,83,0.35353535353535354,,1,Audiobook,22.778473091364205,20%-30%,< $10,20000-30000
0803741715,B. J. Novak,USD,9.35,8.64,7,17.99,472.07680000000005,4.8,14339,348.0,ATVPDKIKX0DER,California Book Bag,2021-12-21 23:29:52,The Book with No Pictures,0,Children's Books - Growing Up & Facts of Life,19.0,304,0.36363636363636365,,1,Kindle,51.9733185102835,30%+,< $10,10000-20000
0804139024,Andy Weir,USD,13.21,14.79,1,28.0,581.0176,4.7,46388,52847.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:29:51,The Martian: A Novel,0,Literature & Fiction - Action & Adventure,19.0,369,0.7676767676767677,,0,Kindle,47.17857142857143,30%+,$10-$20,40000-50000
0804168431,Markus Zusak,USD,5.78,24.17,1,29.95,300.51,4.7,31084,176608.0,ATVPDKIKX0DER,2nd Life Aloha,2021-12-21 23:29:48,The Book Thief,0,Teen & Young Adult - Literature & Fiction,19.0,388,0.8686868686868688,13.0,1,Kindle,19.29883138564274,10%-20%,$20-$30,30000-40000
0804172447,Emily St. John Mandel,USD,6.72,10.23,1,16.95,272.16,4.3,13332,228.0,ATVPDKIKX0DER,-OnTimeBooks-,2021-12-21 23:36:51,Station Eleven,0,Science Fiction & Fantasy - Science Fiction,19.0,351,0.22222222222222224,,1,Kindle,39.64601769911504,30%+,$10-$20,10000-20000
0804172706,Hanya Yanagihara,USD,3.18,14.82,1,18.0,567.4,4.5,14100,846.0,ATVPDKIKX0DER,VMG Books & Media,2021-12-21 23:36:44,A Little Life,0,Literature & Fiction - Genre Fiction,19.0,190,0.12121212121212123,,1,Kindle,17.666666666666668,10%-20%,$10-$20,10000-20000
0804172722,Bill Bryson,USD,2.81,14.19,3,17.0,453.92,4.7,11610,1121.0,ATVPDKIKX0DER,HPB Inc.,2021-12-21 23:36:43,The Body: A Guide for Occupants,0,Humor & Entertainment - Humor,19.0,342,0.585858585858586,,1,Kindle,16.52941176470588,10%-20%,$10-$20,10000-20000
0802148506,Douglas Stuart,USD,4.83,12.17,4,17.0,408.24,4.4,25878,7013.0,ATVPDKIKX0DER,Media Trading Inc,2021-12-21 23:36:47,Shuggie Bain: A Novel,0,Literature & Fiction - Genre Fiction,19.0,207,0.8080808080808082,,1,Kindle,28.41176470588235,20%-30%,$10-$20,20000-30000
0804187061,Ina Garten,USD,16.0,19.0,7,35.0,1021.32,4.8,15380,331.0,ATVPDKIKX0DER,Littleton Limited LLC,2021-12-21 23:29:49,Modern Comfort Food: A Barefoot Contessa Cookbook,0,"Cookbooks, Food & Wine - Cooking Methods",19.0,110,0.2828282828282828,,1,Kindle,45.714285714285715,30%+,$10-$20,10000-20000
0804190119,Timothy Snyder,USD,4.57,5.42,2,9.99,108.864,4.7,17980,2847.0,ATVPDKIKX0DER,DBZ Discounts,2021-12-21 23:36:45,On Tyranny: Twenty Lessons from the Twentieth Century,0,Politics & Social Sciences - Politics & Government,19.0,149,0.41414141414141414,,1,Kindle,45.74574574574575,30%+,< $10,10000-20000
0807000000,Viktor E. Frankl,USD,3.5,23.45,1,26.95,662.7232,4.7,38021,64830.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:36:51,Man's Search for Meaning,0,History - World,19.0,314,0.6969696969696971,,1,Kindle,12.987012987012989,10%-20%,$20-$30,30000-40000
080241270X,Gary Chapman,USD,8.42,7.57,5,15.99,204.12,4.8,58827,114.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:29:51,The 5 Love Languages: The Secret to Love that Lasts,0,Self-Help - Relationships,19.0,1,0.09090909090909093,,1,Kindle,52.657911194496556,30%+,< $10,50000+
0807014273,Viktor E. Frankl,USD,6.61,8.39,1,15.0,240.97500000000002,4.7,38021,195.0,ATVPDKIKX0DER,"Goodwill Goodstuff - Goodwill Industries of East Texas, Inc.",2021-12-21 23:36:45,Man's Search for Meaning,0,History - World,19.0,7,0.25252525252525254,,1,Kindle,44.06666666666667,30%+,< $10,30000-40000
0807047414,"by Dr. Robin DiAngelo (Author), Michael Eric Dyson (Foreword)",USD,7.84,8.16,1,16.0,294.84000000000003,4.5,37817,2186.0,ATVPDKIKX0DER,Wyoming Book Company LLC,2021-12-21 23:31:16,White Fragility: Why It's So Hard for White People to Talk About Racism,0,History - Americas,19.0,282,0.98989898989899,,1,Kindle,49.0,30%+,< $10,30000-40000
0807060100,Viktor E. Frankl,USD,8.6,14.35,3,22.95,391.23,4.7,38021,2055.0,ATVPDKIKX0DER,worldofbooksinc,2021-12-21 23:31:21,"Man's Search for Meaning, Gift Edition",0,History - World,19.0,243,0.585858585858586,,1,Kindle,37.47276688453159,30%+,$10-$20,30000-40000
0807220299,J.K. Rowling,USD,25.17,49.83,1,75.0,794.36,4.9,31310,108399.0,ATVPDKIKX0DER,Bay State Book Company,2021-12-21 23:31:17,Harry Potter and the Order of the Phoenix (Book 5),0,Children's Books - Growing Up & Facts of Life,19.0,31,0.6161616161616162,,1,Kindle,33.56,30%+,$30+,30000-40000
0807282324,J.K. Rowling,USD,12.31,42.69,1,55.0,334.53000000000003,4.9,33749,96531.0,ATVPDKIKX0DER,Jersey's Deals,2021-12-21 23:31:46,Harry Potter and the Prisoner of Azkaban (Book 3),0,Children's Books - Growing Up & Facts of Life,19.0,31,0.686868686868687,,1,Kindle,22.381818181818183,20%-30%,$30+,30000-40000
0807282596,J.K. Rowling,USD,17.4,52.6,1,70.0,640.0272,4.9,31267,172848.0,ATVPDKIKX0DER,Crystal Frey,2021-12-21 23:31:14,Harry Potter and the Goblet of Fire (Book 4),0,Children's Books - Growing Up & Facts of Life,19.0,31,0.8484848484848486,,1,Kindle,24.857142857142854,20%-30%,$30+,30000-40000
0812980026,Maya Angelou,USD,2.51,15.49,2,18.0,340.20000000000005,4.8,16235,27474.0,ATVPDKIKX0DER,-OnTimeBooks-,2021-12-21 23:31:15,I Know Why the Caged Bird Sings,0,Literature & Fiction - History & Criticism,19.0,29,0.43434343434343436,,1,Kindle,13.944444444444443,10%-20%,$10-$20,10000-20000
081298160X,Charles Duhigg,USD,7.05,10.95,4,18.0,294.84000000000003,4.6,18143,1530.0,ATVPDKIKX0DER,Happy Night Owl Books,2021-12-21 23:36:46,The Power of Habit: Why We Do What We Do in Life and Business,0,"Health, Fitness & Dieting - Psychology & Counseling",19.0,32,0.9696969696969698,,1,Kindle,39.166666666666664,30%+,$10-$20,10000-20000
